DATA INICIAL,DATA FINAL,ESTADO,MUNICÍPIO,PRODUTO,NÚMERO DE POSTOS PESQUISADOS,UNIDADE DE MEDIDA,PREÇO MÉDIO REVENDA,DESVIO PADRÃO REVENDA,PREÇO MÍNIMO REVENDA,PREÇO MÁXIMO REVENDA,COEF DE VARIAÇÃO REVENDA
2022-08-07 00:00:00,2022-08-13 00:00:00,CEARA,FORTALEZA,GLP,54,R$/13kg,117.15,5.271523382295751,100,128,0.04499877689598017
2022-08-07 00:00:00,2022-08-13 00:00:00,DISTRITO FEDERAL,BRASILIA,GLP,42,R$/13kg,105.57,6.77624624569873,94.99,129.99,0.06419056327981461
2022-08-07 00:00:00,2022-08-13 00:00:00,ESPIRITO SANTO,VITORIA,GLP,6,R$/13kg,115.83,8.612007121842542,100,125,0.07434826292238166
2022-08-07 00:00:00,2022-08-13 00:00:00,GOIAS,GOIANIA,GLP,26,R$/13kg,121.15,2.57203899958469,115,125,0.021229528250540298
2022-08-07 00:00:00,2022-08-13 00:00:00,MARANHAO,SAO LUIS,GLP,17,R$/13kg,115.29,1.212528956597836,114.99,119.99,0.010517691373868895
2022-08-07 00:00:00,2022-08-13 00:00:00,MINAS GERAIS,BELO HORIZONTE,GLP,20,R$/13kg,110.7,9.354656186542671,95,130,0.08450571766141972
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO DO SUL,CAMPO GRANDE,GLP,55,R$/13kg,107.45,5.852306621718721,95,125,0.054463735474790685
2022-08-07 00:00:00,2022-08-13 00:00:00,MATO GROSSO,CUIABA,GLP,42,R$/13kg,128.24,10.061092364085162,109,145,0.0784566372863577
2022-08-07 00:00:00,2022-08-13 00:00:00,PARA,BELEM,GLP,44,R$/13kg,114.98,5.249880397308734,105,140,0.045661060207077483
2022-08-07 00:00:00,2022-08-13 00:00:00,PARAIBA,JOAO PESSOA,GLP,19,R$/13kg,108.42,6.711669335058001,94.99,120,0.06190464781822162
2022-08-07 00:00:00,2022-08-13 00:00:00,PERNAMBUCO,RECIFE,GLP,26,R$/13kg,101.11,4.703490242526125,93.99,115,0.046517307918308694
2022-08-07 00:00:00,2022-08-13 00:00:00,PIAUI,TERESINA,GLP,27,R$/13kg,117.93,5.0771375440326265,99.99,130,0.04305375132738511
2022-08-07 00:00:00,2022-08-13 00:00:00,PARANA,CURITIBA,GLP,32,R$/13kg,107.02,2.6404774128444903,102,110,0.024672459094287256
2022-08-07 00:00:00,2022-08-13 00:00:00,RIO DE JANEIRO,RIO DE JANEIRO,GLP,28,R$/13kg,101.18,4.523138440199056,91.99,107.99,0.04470624568040891
2022-08-07 00:00:00,2022-08-13 00:00:00,RIO GRANDE DO NORTE,NATAL,GLP,22,R$/13kg,118.22,9.793872322270444,100,139,0.0828425510746087
2022-08-07 00:00:00,2022-08-13 00:00:00,RONDONIA,PORTO VELHO,GLP,27,R$/13kg,125.44,7.228859540509156,113,140,0.057625983936742606
2022-08-07 00:00:00,2022-08-13 00:00:00,RORAIMA,BOA VISTA,GLP,24,R$/13kg,121.5,4.363883392217254,113,135,0.03591673573841361
2022-08-07 00:00:00,2022-08-13 00:00:00,RIO GRANDE DO SUL,PORTO ALEGRE,GLP,18,R$/13kg,113.71,6.835082918058275,105,130,0.06010948486412819
2022-08-07 00:00:00,2022-08-13 00:00:00,SERGIPE,ARACAJU,GLP,12,R$/13kg,103.45,4.495847494852301,97.99,115,0.043459484882452416
2022-08-07 00:00:00,2022-08-13 00:00:00,SAO PAULO,SAO PAULO,GLP,32,R$/13kg,108.99,8.44043570194748,89.9,128,0.07744051840216054
2022-08-07 00:00:00,2022-08-13 00:00:00,TOCANTINS,PALMAS,GLP,25,R$/13kg,121.48,5.268775948927798,100,128,0.04337155045215507
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
,,,,,,,,,,,
